employee_id,employee_name,hire_date,salary,performance_score,manager_id,is_active,hire_year,hire_month,hire_quarter,hire_dayofweek,hire_day,hire_is_month_start,hire_is_month_end,tenure_days,salary_performance_ratio,department_frequency,level_frequency,region_frequency,department_Customer Success,department_Executive,department_Finance,department_IT,department_Marketing,department_Operations,department_Sales,department_Supply Chain,level_Director,level_Junior,level_Lead,level_Mid,level_Senior,level_VP,region_Asia Pacific,region_Europe,region_Latin America,region_Middle East & Africa,region_North America,salary_robust_scaled,performance_score_robust_scaled,tenure_days_robust_scaled
EMP-00335,Employee 0335,2023-11-14 00:00:00+00:00,165104,74.57,EMP-00010,1,2023,11,4,1,14,0,0,995,2214.080729515891,0.13095238095238096,0.2261904761904762,0.1976190476190476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.15743590992635004,-0.20353063343717623,0.34437751004016065
EMP-00336,Employee 0336,2024-02-08 00:00:00+00:00,152001,86.9,EMP-00013,1,2024,2,1,3,8,0,0,909,1749.1484464902185,0.11428571428571428,0.2261904761904762,0.1976190476190476,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.25563335025789663,0.6500519210799581,0.1716867469879518
EMP-00337,Employee 0337,2023-04-12 00:00:00+00:00,50861,62.86,EMP-00009,1,2023,4,2,2,12,0,0,1211,809.1154947502387,0.1357142857142857,0.04047619047619048,0.22857142857142856,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.013603976460493,-1.0141917618553131,0.7781124497991968
EMP-00338,Employee 0338,2024-09-13 00:00:00+00:00,233148,76.81,EMP-00006,1,2024,9,3,4,13,0,0,691,3035.386017445645,0.1380952380952381,0.15,0.20714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3525043045222308,-0.0484596746278991,-0.2660642570281124
EMP-00339,Employee 0339,2024-04-13 00:00:00+00:00,149382,96.4,EMP-00006,1,2024,4,2,5,13,0,0,844,1549.6058091286307,0.1380952380952381,0.20238095238095238,0.20714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.27526084748970003,1.3077189338871575,0.04116465863453815
EMP-00340,Employee 0340,2023-02-22 00:00:00+00:00,238923,74.73,EMP-00002,1,2023,2,1,2,22,0,0,1260,3197.1497390606182,0.10952380952380952,0.07857142857142857,0.20714285714285716,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39578372281687185,-0.19245413637937,0.8765060240963856
EMP-00341,Employee 0341,2023-09-07 00:00:00+00:00,152195,71.58,EMP-00003,1,2023,9,3,3,7,0,0,1063,2126.2224084939926,0.12142857142857143,0.15,0.19285714285714287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.25417946157405935,-0.41052267220491545,0.48092369477911645
EMP-00342,Employee 0342,2024-12-29 00:00:00+00:00,76246,88.03,EMP-00002,1,2024,12,4,6,29,0,0,584,866.1365443598773,0.13095238095238096,0.30238095238095236,0.22857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8233618927532268,0.728279681550709,-0.48092369477911645
EMP-00343,Employee 0343,2023-12-30 00:00:00+00:00,293285,91.4,EMP-00004,1,2023,12,4,5,30,0,0,949,3208.807439824945,0.12142857142857143,0.07857142857142857,0.19285714285714287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8031873136970927,0.9615784008307369,0.2520080321285141
EMP-00344,Employee 0344,2025-08-20 00:00:00+00:00,292410,71.01,EMP-00002,0,2025,8,3,2,20,0,0,350,4117.870722433459,0.1380952380952381,0.30238095238095236,0.19285714285714287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7966298260766926,-0.449982692973347,-0.9508032128514057
EMP-00345,Employee 0345,2025-06-29 00:00:00+00:00,134942,71.82,EMP-00011,1,2025,6,2,6,29,0,0,402,1878.891673628516,0.13095238095238096,0.2261904761904762,0.22857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3834781289052181,-0.3939079266182076,-0.8463855421686747
EMP-00346,Employee 0346,2025-02-25 00:00:00+00:00,116172,87.52,EMP-00010,1,2025,2,1,1,25,0,0,526,1327.3765996343693,0.11428571428571428,0.15,0.1738095238095238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5241456062022591,0.6929733471789536,-0.5973895582329317
EMP-00347,Employee 0347,2025-06-19 00:00:00+00:00,210401,81.3,EMP-00012,1,2025,6,2,3,19,0,0,412,2587.958179581796,0.10952380952380952,0.20238095238095238,0.22857142857142856,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18203210920652527,0.26237452405676637,-0.8263052208835341
EMP-00348,Employee 0348,2024-12-22 00:00:00+00:00,255252,81.55,EMP-00008,1,2024,12,4,6,22,0,0,591,3130.006131207848,0.13095238095238096,0.2261904761904762,0.1976190476190476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5181576832208881,0.2796815507095874,-0.46686746987951805
EMP-00349,Employee 0349,2024-03-23 00:00:00+00:00,180530,80.6,EMP-00005,1,2024,3,1,5,23,0,0,865,2239.826302729529,0.11428571428571428,0.2261904761904762,0.20714285714285716,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.041829276746586826,0.21391484942886727,0.08333333333333333
EMP-00350,Employee 0350,2023-07-18 00:00:00+00:00,304268,77.44,EMP-00004,1,2023,7,3,1,18,0,0,1114,3929.0805785123966,0.13095238095238096,0.2261904761904762,0.1738095238095238,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8854968983083555,-0.004845967462790402,0.5833333333333334
EMP-00351,Employee 0351,2024-09-19 00:00:00+00:00,186361,89.03,EMP-00002,1,2024,9,3,3,19,0,0,685,2093.238234303044,0.1357142857142857,0.2261904761904762,0.22857142857142856,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0018698207557598162,0.7975077881619931,-0.2781124497991968
EMP-00352,Employee 0352,2024-02-10 00:00:00+00:00,127755,93.27,EMP-00003,1,2024,2,1,5,10,0,0,907,1369.7330331296237,0.13095238095238096,0.20238095238095238,0.20714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.4373394586512934,1.0910349601938376,0.1676706827309237
EMP-00353,Employee 0353,2025-08-27 00:00:00+00:00,239432,66.67,EMP-00008,1,2025,8,3,2,27,0,0,343,3591.300434978251,0.13095238095238096,0.20238095238095238,0.20714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3995983070440532,-0.7504326756663203,-0.964859437751004
EMP-00354,Employee 0354,2023-06-05 00:00:00+00:00,313237,87.76,EMP-00014,1,2023,6,2,0,5,0,0,1157,3569.2456700091157,0.1357142857142857,0.20238095238095238,0.1738095238095238,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9527130199853487,0.7095880927656625,0.6696787148594378
EMP-00355,Employee 0355,2024-05-31 00:00:00+00:00,230204,77.52,EMP-00006,0,2024,5,2,4,31,0,1,796,2969.6078431372553,0.13095238095238096,0.20238095238095238,0.1976190476190476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3304411690314216,0.0006922810661122118,-0.055220883534136546
EMP-00356,Employee 0356,2025-02-01 00:00:00+00:00,258604,63.85,EMP-00009,1,2025,2,1,5,1,1,0,550,4050.18010963195,0.12142857142857143,0.30238095238095236,0.20714285714285716,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5432784815106952,-0.9456559363101417,-0.5491967871485943
EMP-00357,Employee 0357,2024-06-18 00:00:00+00:00,318600,67.83,EMP-00004,1,2024,6,2,1,18,0,0,778,4697.03670942061,0.1357142857142857,0.2261904761904762,0.22857142857142856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.992904798394727,-0.670128071997231,-0.09136546184738956
EMP-00358,Employee 0358,2025-01-12 00:00:00+00:00,247499,73.5,EMP-00013,1,2025,1,1,6,12,0,0,570,3367.3333333333335,0.1357142857142857,0.20238095238095238,0.1738095238095238,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.46005459576835955,-0.27760470751124977,-0.5090361445783133
EMP-00359,Employee 0359,2023-01-21 00:00:00+00:00,281901,89.64,EMP-00002,1,2023,1,1,5,21,0,0,1292,3144.812583668005,0.1380952380952381,0.15,0.1738095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7178725261877952,0.8397369331948764,0.9407630522088354
EMP-00360,Employee 0360,2023-05-04 00:00:00+00:00,76828,66.62,EMP-00004,1,2023,5,2,3,4,0,0,1189,1153.2272590813568,0.1380952380952381,0.15,0.19285714285714287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8190002267017149,-0.7538940809968844,0.7339357429718876
EMP-00361,Employee 0361,2023-02-14 00:00:00+00:00,94978,58.19,EMP-00015,1,2023,2,1,1,14,0,0,1268,1632.2048461935042,0.11428571428571428,0.20238095238095238,0.20714285714285716,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6829791977757002,-1.3374870197300102,0.892570281124498
EMP-00362,Employee 0362,2025-01-15 00:00:00+00:00,174044,75.09,EMP-00008,1,2025,1,1,2,15,0,0,567,2317.805300306299,0.1357142857142857,0.20238095238095238,0.19285714285714287,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.09043712212477588,-0.16753201799930775,-0.5150602409638554
EMP-00363,Employee 0363,2024-11-05 00:00:00+00:00,259563,72.75,EMP-00012,1,2024,11,4,1,5,0,0,638,3567.8762886597938,0.10952380952380952,0.30238095238095236,0.19285714285714287,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5504654879426538,-0.3295257874697129,-0.37248995983935745
EMP-00364,Employee 0364,2024-07-25 00:00:00+00:00,176774,89.78,EMP-00004,1,2024,7,3,3,25,0,0,741,1968.9685898863888,0.11428571428571428,0.2261904761904762,0.1738095238095238,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.06997776074912739,0.8494288681204561,-0.16566265060240964
EMP-00365,Employee 0365,2024-02-26 00:00:00+00:00,275908,80.83,EMP-00013,1,2024,2,1,0,26,0,0,891,3413.4356055919834,0.13095238095238096,0.20238095238095238,0.1976190476190476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6729593566917288,0.22983731394946288,0.1355421686746988
EMP-00366,Employee 0366,2025-09-07 00:00:00+00:00,291457,85.84,EMP-00003,1,2025,9,3,6,7,0,0,332,3395.351817334576,0.1357142857142857,0.30238095238095236,0.20714285714285716,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7894877852741311,0.5766701280719968,-0.9869477911646586
EMP-00367,Employee 0367,2024-04-23 00:00:00+00:00,133369,73.67,EMP-00007,1,2024,4,2,1,23,0,0,834,1810.356997420931,0.11428571428571428,0.04047619047619048,0.1976190476190476,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.39526661807880603,-0.26583592938733136,0.02108433734939759
EMP-00368,Employee 0368,2025-09-16 00:00:00+00:00,181376,64.61,EMP-00006,1,2025,9,3,1,16,0,0,323,2807.2434607645873,0.1380952380952381,0.2261904761904762,0.19285714285714287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.03548912300160565,-0.8930425752855659,-1.0050200803212852
EMP-00369,Employee 0369,2023-05-21 00:00:00+00:00,252815,92.43,EMP-00014,1,2023,5,2,6,21,0,0,1172,2735.2050200151466,0.13095238095238096,0.20238095238095238,0.1738095238095238,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4998941434141278,1.0328833506403596,0.6997991967871486
EMP-00370,Employee 0370,2023-03-22 00:00:00+00:00,152917,71.51,EMP-00001,1,2023,3,1,2,22,0,0,1232,2138.400223744931,0.11428571428571428,0.2261904761904762,0.1976190476190476,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.24876859750328342,-0.4153686396677049,0.820281124497992
EMP-00371,Employee 0371,2025-03-28 00:00:00+00:00,61665,85.12,EMP-00015,1,2025,3,1,4,28,0,0,495,724.4478383458646,0.10952380952380952,0.30238095238095236,0.1738095238095238,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.932635866459575,0.5268258913118723,-0.6596385542168675
EMP-00372,Employee 0372,2025-04-16 00:00:00+00:00,163429,73.95,EMP-00014,1,2025,4,2,2,16,0,0,476,2209.99323867478,0.13095238095238096,0.15,0.20714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1699888147996875,-0.24645205953617172,-0.6977911646586346
EMP-00373,Employee 0373,2024-10-06 00:00:00+00:00,247900,85.23,EMP-00005,1,2024,10,4,6,6,0,0,668,2908.600258125073,0.1380952380952381,0.07857142857142857,0.22857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.46305979866639435,0.5344409830391136,-0.31224899598393574
EMP-00374,Employee 0374,2023-06-10 00:00:00+00:00,310128,81.32,EMP-00007,1,2023,6,2,5,10,0,0,1152,3813.6743728480083,0.13095238095238096,0.30238095238095236,0.1976190476190476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9294133296861212,0.26375908618899174,0.6596385542168675
EMP-00375,Employee 0375,2024-02-05 00:00:00+00:00,106638,79.41,EMP-00012,1,2024,2,1,0,5,0,0,912,1342.8787306384586,0.11428571428571428,0.07857142857142857,0.20714285714285716,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5955959913141392,0.13153340256143928,0.17771084337349397
EMP-00376,Employee 0376,2024-07-03 00:00:00+00:00,214965,82.55,EMP-00002,1,2024,7,3,2,3,0,0,763,2604.058146577832,0.10952380952380952,0.15,0.1738095238095238,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21623596463453248,0.34890965732087154,-0.1214859437751004
EMP-00377,Employee 0377,2025-03-14 00:00:00+00:00,211675,75.35,EMP-00005,1,2025,3,1,4,14,0,0,509,2809.2236230922363,0.1380952380952381,0.20238095238095238,0.19285714285714287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1915798111818279,-0.14953271028037451,-0.6315261044176707
EMP-00378,Employee 0378,2024-05-20 00:00:00+00:00,183471,59.25,EMP-00008,1,2024,5,2,0,20,0,0,807,3096.5569620253164,0.11428571428571428,0.15,0.1976190476190476,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.01978862407047613,-1.264105226722049,-0.03313253012048193
EMP-00379,Employee 0379,2024-09-22 00:00:00+00:00,285317,81.18,EMP-00013,1,2024,9,3,6,22,0,0,682,3514.621828036462,0.1357142857142857,0.20238095238095238,0.1976190476190476,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7434729578578374,0.25406715126341295,-0.28413654618473894
EMP-00380,Employee 0380,2023-10-01 00:00:00+00:00,255778,90.6,EMP-00014,1,2023,10,4,6,1,1,0,1039,2823.1567328918322,0.13095238095238096,0.20238095238095238,0.20714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5220996700646943,0.9061959155417088,0.4327309236947791
EMP-00381,Employee 0381,2023-01-25 00:00:00+00:00,62351,77.51,EMP-00008,1,2023,1,1,2,25,0,0,1288,804.4252354534898,0.11428571428571428,0.15,0.1976190476190476,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9274947961651813,0.0,0.9327309236947792
EMP-00382,Employee 0382,2024-12-23 00:00:00+00:00,124398,74.55,EMP-00015,1,2024,12,4,0,23,0,0,590,1668.6519114688128,0.12142857142857143,0.30238095238095236,0.1976190476190476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4624977282989315,-0.20491519556940163,-0.46887550200803213
EMP-00383,Employee 0383,2023-03-03 00:00:00+00:00,55482,80.87,EMP-00015,1,2023,3,1,4,3,0,0,1251,686.0640534190676,0.11428571428571428,0.07857142857142857,0.1976190476190476,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.978972947553214,0.2326064382139147,0.858433734939759
EMP-00384,Employee 0384,2024-06-19 00:00:00+00:00,280674,88.77,EMP-00001,1,2024,6,2,2,19,0,0,777,3161.8114227779656,0.1380952380952381,0.30238095238095236,0.19285714285714287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7086770549761027,0.7795084804430589,-0.09337349397590361
EMP-00385,Employee 0385,2024-03-19 00:00:00+00:00,188310,74.91,EMP-00009,1,2024,3,1,1,19,0,0,869,2513.8165798958753,0.12142857142857143,0.2261904761904762,0.1976190476190476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01647615603822828,-0.17999307718933938,0.09136546184738956
EMP-00386,Employee 0386,2024-09-14 00:00:00+00:00,217493,61.56,EMP-00015,1,2024,9,3,5,14,0,0,690,3533.0246913580245,0.1380952380952381,0.15,0.22857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2351814831538143,-1.1041883004499824,-0.2680722891566265
EMP-00387,Employee 0387,2024-08-20 00:00:00+00:00,105486,79.74,EMP-00004,1,2024,8,3,1,20,0,0,715,1322.8743416102334,0.1357142857142857,0.15,0.20714285714285716,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6042293921583689,0.15437867774316294,-0.2178714859437751
EMP-00388,Employee 0388,2024-11-22 00:00:00+00:00,119895,82.01,EMP-00005,0,2024,11,4,4,22,0,0,621,1461.9558590415802,0.1380952380952381,0.20238095238095238,0.19285714285714287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.49624443316140227,0.3115264797507787,-0.4066265060240964
EMP-00389,Employee 0389,2023-03-28 00:00:00+00:00,119981,79.92,EMP-00005,1,2023,3,1,1,28,0,0,1226,1501.2637637637638,0.1380952380952381,0.30238095238095236,0.22857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.49559992580671147,0.16683973693319457,0.8082329317269076
EMP-00390,Employee 0390,2024-02-09 00:00:00+00:00,74532,72.56,EMP-00011,1,2024,2,1,4,9,0,0,908,1027.1775082690187,0.11428571428571428,0.15,0.1976190476190476,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8362070742176448,-0.34267912772585674,0.16967871485943775
EMP-00391,Employee 0391,2023-11-13 00:00:00+00:00,157194,81.68,EMP-00007,1,2023,11,4,0,13,0,0,996,1924.5102840352595,0.13095238095238096,0.30238095238095236,0.1738095238095238,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.21671559801476747,0.288681204569055,0.3463855421686747
EMP-00392,Employee 0392,2023-02-11 00:00:00+00:00,184679,75.46,EMP-00012,1,2023,2,1,5,11,0,0,1271,2447.376093294461,0.11428571428571428,0.2261904761904762,0.19285714285714287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.010735544018540828,-0.14191761855313328,0.8985943775100401
EMP-00393,Employee 0393,2025-08-24 00:00:00+00:00,247030,73.19,EMP-00006,1,2025,8,3,6,24,0,0,346,3375.187867194972,0.1380952380952381,0.20238095238095238,0.20714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4565397824038251,-0.29906542056074803,-0.9588353413654619
EMP-00394,Employee 0394,2023-09-15 00:00:00+00:00,255407,74.86,EMP-00014,1,2023,9,3,4,15,0,0,1055,3411.795351322469,0.10952380952380952,0.2261904761904762,0.20714285714285716,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5193192953136446,-0.18345448251990337,0.464859437751004
EMP-00395,Employee 0395,2023-03-13 00:00:00+00:00,148473,79.9,EMP-00004,1,2023,3,1,0,13,0,0,1241,1858.2352941176468,0.1357142857142857,0.30238095238095236,0.1738095238095238,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.28207314034335007,0.16545517480096913,0.8383534136546185
EMP-00396,Employee 0396,2023-06-25 00:00:00+00:00,137049,81.09,EMP-00007,1,2023,6,2,6,25,0,0,1137,1690.0850906400294,0.1380952380952381,0.15,0.20714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3676876987152945,0.24783662166839712,0.6295180722891566
EMP-00397,Employee 0397,2024-12-25 00:00:00+00:00,50587,72.35,EMP-00013,1,2024,12,4,2,25,0,0,588,699.1983413959917,0.11428571428571428,0.15,0.1738095238095238,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.015657406869624,-0.35721703011422695,-0.47289156626506024
EMP-00398,Employee 0398,2025-01-23 00:00:00+00:00,309953,80.19,EMP-00012,1,2025,1,1,3,23,0,0,559,3865.23257263998,0.1357142857142857,0.2261904761904762,0.20714285714285716,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9281018321620411,0.185531325718241,-0.5311244979919679
EMP-00399,Employee 0399,2023-08-02 00:00:00+00:00,97097,82.2,EMP-00006,1,2023,8,3,2,2,0,0,1099,1181.2287104622872,0.13095238095238096,0.20238095238095238,0.22857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.6670988363269825,0.32467982000692247,0.5532128514056225
EMP-00400,Employee 0400,2023-09-07 00:00:00+00:00,193720,84.13,EMP-00011,1,2023,9,3,3,7,0,0,1063,2302.626886960656,0.1380952380952381,0.30238095238095236,0.22857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.057020165211216674,0.4582900657667004,0.48092369477911645
EMP-00401,Employee 0401,2024-05-05 00:00:00+00:00,207509,83.3,EMP-00007,1,2024,5,2,6,5,0,0,822,2491.1044417767107,0.1357142857142857,0.20238095238095238,0.22857142857142856,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16035867583715696,0.40083073727933466,-0.0030120481927710845
